pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
38814983,10.1371/journal.pgen.1011301,PMC11166281,Single-cell and single-nucleus RNA-sequencing from paired normal-adenocarcinoma lung samples provide both common and discordant biological insights.,Renaut,Bossé,PLoS genetics,PLoS Genet,2024,5,20,5,e1011301,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38817653,10.1002/mco2.569,PMC11137328,Comprehensive multi-omics analysis provides biological insights and therapeutic strategies for small-cell lung cancer.,Zhao,Li,MedComm,MedComm (2020),2024,6,5,6,e569,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38847309,10.1002/jgm.3694,,Insights into the heterogeneity of the tumor microenvironment in lung adenocarcinoma and squamous carcinoma through single-cell transcriptomic analysis: Implications for distinct immunotherapy outcomes.,Fang,Song,The journal of gene medicine,J Gene Med,2024,6,26,6,e3694,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38911372,10.7150/jca.94501,PMC11190765,Identification Of Endothelial Cell Immune-related Gene Signature for Lung Adenocarcinoma by Integrated Analysis of Single-cell and Bulk RNA Sequencing Data.,Hu,Zhang,Journal of Cancer,J Cancer,2024,0,15,12,3766-3780,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38912901,10.1158/1078-0432.CCR-24-0466,PMC11369616,Detecting Small Cell Transformation in Patients with Advanced EGFR Mutant Lung Adenocarcinoma through Epigenomic cfDNA Profiling.,El Zarif,Berchuck,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2024,9,30,17,3798-3811,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38942606,10.18632/aging.205973,PMC11272105,Exploring the prognostic analysis of autophagy and tumor microenvironment based on monocyte cells in lung cancer.,Tao,Guo,Aging,Aging (Albany NY),2024,6,16,13,10931-10942,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
38956378,10.1038/s41590-024-01883-0,PMC11291291,High-dimensional single-cell analysis of human natural killer cell heterogeneity.,Rebuffet,Vivier,Nature immunology,Nat Immunol,2024,8,25,8,1474-1488,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39011643,10.1093/hmg/ddae110,,Plasma proteometabolome in lung cancer: exploring biomarkers through bidirectional Mendelian randomization and colocalization analysis.,Dong,Shen,Human molecular genetics,Hum Mol Genet,2024,9,33,19,1688-1696,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39021279,10.1111/jcmm.18521,PMC11255407,Prognostic heterogeneity of Ki67 in non-small cell lung cancer: A comprehensive reappraisal on immunohistochemistry and transcriptional data.,Yang,Liu,Journal of cellular and molecular medicine,J Cell Mol Med,2024,7,28,14,e18521,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39026528,10.1002/cti2.1522,PMC11257771,Spatial proteomic profiling of tumor and stromal compartments in non-small-cell lung cancer identifies signatures associated with overall survival.,Yaghoubi Naei,Kulasinghe,Clinical & translational immunology,Clin Transl Immunology,2024,0,13,7,e1522,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39038258,10.1200/JCO.23.01488,PMC11600405,Intratumoral Escherichia Is Associated With Improved Survival to Single-Agent Immune Checkpoint Inhibition in Patients With Advanced Non-Small-Cell Lung Cancer.,Elkrief,Vanderbilt,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J Clin Oncol,2024,10,42,28,3339-3349,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39075270,10.1038/s41435-024-00289-0,,Machine-learning and scRNA-Seq-based diagnostic and prognostic models illustrating survival and therapy response of lung adenocarcinoma.,Cheng,Jin,Genes and immunity,Genes Immun,2024,10,25,5,356-366,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39099088,10.1021/acs.analchem.4c01711,,Ultrasensitive Method Enables Liquid Biopsy for the Precise Detection of Circulating MicroRNAs.,Chen,Du,Analytical chemistry,Anal Chem,2024,8,96,32,13103-13109,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39107857,10.1186/s13046-024-03142-4,PMC11304671,TFEB controls sensitivity to chemotherapy and immuno-killing in non-small cell lung cancer.,Akman,Riganti,Journal of experimental & clinical cancer research : CR,J Exp Clin Cancer Res,2024,8,43,1,219,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39135069,10.1186/s13046-024-03124-6,PMC11321020,Galectin-3 induces pathogenic immunosuppressive macrophages through interaction with TREM2 in lung cancer.,Wang,Huang,Journal of experimental & clinical cancer research : CR,J Exp Clin Cancer Res,2024,8,43,1,224,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39143582,10.1186/s12931-024-02917-9,PMC11325606,Integrated omics characterization reveals reduced cancer indicators and elevated inflammatory factors after thermal ablation in non-small cell lung cancer patients.,Zhang,Li,Respiratory research,Respir Res,2024,8,25,1,309,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39163479,10.1093/bioinformatics/btae512,PMC11379463,Identifying cancer cells from calling single-nucleotide variants in scRNA-seq data.,Marot-Lassauzaie,Haghverdi,"Bioinformatics (Oxford, England)",Bioinformatics,2024,9,40,9,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39174449,10.1016/j.jgo.2024.101844,PMC11701799,Resiliency among older adults receiving lung cancer treatment (ROAR-LCT): A novel supportive care intervention for older adults with advanced lung cancer.,Presley,Andersen,Journal of geriatric oncology,J Geriatr Oncol,2024,9,15,7,101844,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39198088,10.1016/j.cllc.2024.07.016,,Liquid Biopsy and 18F-FDG PET/CT Derived Parameters as Predictive Factors of Osimertinib Treatment in Advanced EGFR-Mutated NSCLC.,Leonetti,Tiseo,Clinical lung cancer,Clin Lung Cancer,2024,12,25,8,e436-e445.e9,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39229115,10.1101/2024.08.21.608814,PMC11370331,Predictive power of different Akkermansia phylogroups in clinical response to PD-1 blockade against non-small cell lung cancer.,Fan,Fang,bioRxiv : the preprint server for biology,bioRxiv,2025,11,,,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39231761,10.1111/cpr.13743,PMC11693537,Single-cell transcriptomic analysis of the senescent microenvironment in bone metastasis.,Wang,Zhong,Cell proliferation,Cell Prolif,2025,1,58,1,e13743,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39233043,10.1016/j.canlet.2024.217216,,Evaluation and integration of cell-free DNA signatures for detection of lung cancer.,Xue,Zhao,Cancer letters,Cancer Lett,2024,11,604,,217216,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39244673,10.1007/s41999-024-01032-8,,Single-cell analysis reveals the disparities in immune profiles between younger and elder patients.,Dong,Su,European geriatric medicine,Eur Geriatr Med,2024,10,15,5,1509-1522,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39273605,10.3390/ijms25179659,PMC11395316,Predictive Biomarkers and Resistance Mechanisms of Checkpoint Inhibitors in Malignant Solid Tumors.,Pavelescu,Gaspar,International journal of molecular sciences,Int J Mol Sci,2024,9,25,17,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39353975,10.1038/s41597-024-03885-x,PMC11445445,A single-cell RNA-seq dataset describing macrophages in NSCLC tumor and peritumor tissues.,Li,Yang,Scientific data,Sci Data,2024,10,11,1,1064,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39365050,10.1128/spectrum.00719-24,PMC11537125,Acetate-producing bacterium Paenibacillus odorifer hampers lung cancer growth in lower respiratory tract: an in vitro study.,Chen,Zhang,Microbiology spectrum,Microbiol Spectr,2024,11,12,11,e0071924,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39429681,10.1177/11795549241285238,PMC11489900,Utility of Circulating Tumor DNA Assay in Identifying Mutations and Guiding Matched Targeted Therapy in Lung Cancers.,Li,Ji,Clinical Medicine Insights. Oncology,Clin Med Insights Oncol,2024,0,18,,11795549241285238,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39431470,10.1080/14796694.2024.2413266,PMC11975059,Evaluation of a multimodal ctDNA-based assay for detection of aggressive cancers lacking standard screening tests.,Thien Nguyen,Tran,"Future oncology (London, England)",Future Oncol,2025,1,21,1,105-115,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39490647,10.1016/j.gene.2024.149055,,BZW2 is a potential regulator of non-small cell lung cancer progression.,Mo,Xian,Gene,Gene,2025,1,935,,149055,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39514276,10.7554/eLife.98366,PMC11548875,Unveiling the influence of tumor and immune signatures on immune checkpoint therapy in advanced lung cancer.,Kim,Ahn,eLife,Elife,2024,11,13,,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39515049,10.1016/j.talanta.2024.127149,,Microwell-assembled aluminum substrates for enhanced single-cell analysis: A novel approach for cancer cell profiling by Raman spectroscopy.,Wang,Li,Talanta,Talanta,2025,2,283,,127149,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39531992,10.1016/j.compbiolchem.2024.108274,,"Unveiling the distinctive variations in multi-omics triggered by TP53 mutation in lung cancer subtypes: An insight from interaction among intratumoral microbiota, tumor microenvironment, and pathology.",Tong,Yang,Computational biology and chemistry,Comput Biol Chem,2024,12,113,,108274,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39559833,10.1158/1535-7163.MCT-24-0435,PMC11813162,Characteristics of a CCL21 Gene-Modified Dendritic Cell Vaccine Utilized for a Clinical Trial in Non-Small Cell Lung Cancer.,Oh,Liu,Molecular cancer therapeutics,Mol Cancer Ther,2025,2,24,2,286-298,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39608215,10.1016/j.drup.2024.101175,,Blockade of purine metabolism reverses macrophage immunosuppression and enhances anti-tumor immunity in non-small cell lung cancer.,Yang,Zhang,Drug resistance updates : reviews and commentaries in antimicrobial and anticancer chemotherapy,Drug Resist Updat,2025,1,78,,101175,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39625565,10.1007/s12672-024-01633-6,PMC11615165,Investigating the role of KARS in lung adenocarcinoma via single-cell RNA sequencing.,Hu,Li,Discover oncology,Discov Oncol,2024,12,15,1,740,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39635041,10.3389/fcimb.2024.1381170,PMC11616033,Metabolic pathways from the gut metatranscriptome are associated with COPD and respiratory function in lung cancer patients.,Dora,Lohinai,Frontiers in cellular and infection microbiology,Front Cell Infect Microbiol,2024,0,14,,1381170,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39708148,10.1007/s10238-024-01529-3,PMC11663152,Prediction and analysis of the tumor invasiveness of pulmonary ground-glass nodules based on metabolomics.,Liu,Gao,Clinical and experimental medicine,Clin Exp Med,2024,12,25,1,22,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39714518,10.1007/s12672-024-01736-0,PMC11666868,Programmed cell death pathways in lung adenocarcinoma: illuminating tumor drug resistance and therapeutic opportunities through single-cell analysis.,Li,He,Discover oncology,Discov Oncol,2024,12,15,1,828,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39725937,10.1186/s12859-024-06016-w,PMC11674358,Deep learning-based metabolomics data study of prostate cancer.,Sun,Jiang,BMC bioinformatics,BMC Bioinformatics,2024,12,25,1,391,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39800398,10.1136/bmjopen-2024-087302,PMC11752003,Neoadjuvant adebrelimab combined with chemotherapy (cisplatin/carboplatin and etoposide) for limited-stage small-cell lung cancer: a study protocol of phase 2 trial (NIUS).,Liu,Zhang,BMJ open,BMJ Open,2025,1,15,1,e087302,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39838218,10.1007/s12672-025-01817-8,PMC11751261,"The role of MRO as an M2 macrophage-associated gene in non-small cell lung cancer: insights into immune infiltration, prognostic significance, and therapeutic implications.",Gu,Xie,Discover oncology,Discov Oncol,2025,1,16,1,74,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39851305,10.3390/bioengineering12010031,PMC11763284,CCI: A Consensus Clustering-Based Imputation Method for Addressing Dropout Events in scRNA-Seq Data.,Juan,Lin,"Bioengineering (Basel, Switzerland)",Bioengineering (Basel),2025,1,12,1,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39853318,10.1158/1078-0432.CCR-24-2909,PMC11959268,Follow-up Analysis Enhances Understanding of Molecular Residual Disease in Localized Non-Small Cell Lung Cancer.,Zhang,Wu,Clinical cancer research : an official journal of the American Association for Cancer Research,Clin Cancer Res,2025,4,31,7,1305-1314,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39895784,10.7150/jca.105926,PMC11786047,Integration of Single-Cell and Bulk Transcriptomes to Identify a Poor Prognostic Tumor Subgroup to Predict the Prognosis of Patients with Early-stage Lung Adenocarcinoma.,Shi,Zhu,Journal of Cancer,J Cancer,2025,0,16,4,1397-1412,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39904774,10.1007/s00262-025-03949-w,PMC11794847,Targeting HVEM-GPT2 axis: a novel approach to T cell activation and metabolic reprogramming in non-small cell lung cancer therapy.,Yao,Gao,"Cancer immunology, immunotherapy : CII",Cancer Immunol Immunother,2025,2,74,3,101,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39905469,10.1186/s12931-025-03127-7,PMC11796122,One-step diagnosis of infection and lung cancer using metagenomic sequencing.,Li,Ye,Respiratory research,Respir Res,2025,2,26,1,48,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39909829,10.1002/ctm2.70225,PMC11798665,Cell-free epigenomes enhanced fragmentomics-based model for early detection of lung cancer.,Wang,Liang,Clinical and translational medicine,Clin Transl Med,2025,2,15,2,e70225,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39910394,10.1186/s13045-025-01667-5,PMC11796135,Transcriptional regulatory network analysis identifies GRN as a key regulator bridging chemotherapy and immunotherapy response in small cell lung cancer.,Yoo,Watanabe,Journal of hematology & oncology,J Hematol Oncol,2025,2,18,1,14,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39927795,10.1128/msystems.01115-24,PMC11915794,Variations in salivary microbiome and metabolites are associated with immunotherapy efficacy in patients with advanced NSCLC.,Huang,Dong,mSystems,mSystems,2025,3,10,3,e0111524,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39948184,10.1007/s00430-025-00819-1,,Dose-dependent M2 macrophage polarization induced by Talaromyces marneffei promotes lung cancer cell growth via arginine-ornithine-cycle activation.,Chen,Tang,Medical microbiology and immunology,Med Microbiol Immunol,2025,2,214,1,11,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39961424,10.1016/j.jep.2025.119498,,Multi-tissue metabolomics and network pharmacology study on the intervention of Danggui Buxue Decoction in mice with gemcitabine induced myelosuppression.,Liu,Liu,Journal of ethnopharmacology,J Ethnopharmacol,2025,3,343,,119498,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39991571,10.7150/jca.103656,PMC11843243,Single-Cell Sequencing Reveals PD-L1-Mediated Immune Escape Signaling in Lung Adenocarcinoma.,Zhang,Liu,Journal of Cancer,J Cancer,2025,0,16,5,1438-1450,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
39992528,10.1007/s13258-025-01621-2,PMC12000210,"Integrative analysis of genetic variability and functional traits in lung adenocarcinoma epithelial cells via single-cell RNA sequencing, GWAS, bayesian deconvolution, and machine learning.",Gao,Xu,Genes & genomics,Genes Genomics,2025,4,47,4,435-468,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40003611,10.3390/life15020202,PMC11857005,A Pilot Study on Qualitative Metabolomics to Characterize Lewis Lung Carcinoma in Mice.,Stawarska,Grudzinski,"Life (Basel, Switzerland)",Life (Basel),2025,1,15,2,,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40008552,10.1111/jcmm.70438,PMC11862892,Integrative Analysis of Cuproptosis-Related Mitochondrial Depolarisation Genes for Prognostic Prediction in Non-Small Cell Lung Cancer.,Lyu,Liu,Journal of cellular and molecular medicine,J Cell Mol Med,2025,2,29,4,e70438,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40019596,10.1007/s10142-025-01550-z,,Immunomodulatory effects of traditional chinese medicine on cancer: insights from network pharmacology and single-cell RNA sequencing data on the treatment of lung adenocarcinoma with shenling baizhu powder.,Zhou,Feng,Functional & integrative genomics,Funct Integr Genomics,2025,2,25,1,47,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40020968,10.1016/j.modpat.2025.100744,,Clinicopathological Predictors of the Presence of Blood Circulating Tumor DNA in Early-Stage Non-Small Cell Lung Cancers.,Driussi,Joubert,"Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc",Mod Pathol,2025,6,38,6,100744,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40043417,10.1016/j.compbiomed.2025.109964,,Discovery of mutations predictive of survival benefit from immunotherapy in first-line NSCLC: A retrospective machine learning study of IMpower150 liquid biopsy data.,Yuan,Xu,Computers in biology and medicine,Comput Biol Med,2025,5,189,,109964,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
40055810,10.1186/s13046-025-03348-0,PMC11889826,Low-coverage whole genome sequencing of cell-free DNA to predict and track immunotherapy response in advanced non-small cell lung cancer.,Janke,Sültmann,Journal of experimental & clinical cancer research : CR,J Exp Clin Cancer Res,2025,3,44,1,87,0,0,pubmed,False,False,theme_12,theme_12,0.19,C,
